1677048	39818	1011961	0	51	0
1677048	40852	1015694	0	48	0
1677048	41799	1019449	0	45	0
1677048	42659	1023224	0	42	0
1677048	43431	1027018	0	38	0
1677048	44092	1030835	0	34	0
1677048	44641	1034673	0	30	0
1677048	45077	1038530	0	25	0
1677048	45377	1042407	0	20	0
1677048	45539	1046301	0	15	0
1677048	45563	1050208	0	10	0
1677048	45449	1054124	0	4	0
1677048	45173	1058046	0	-2	0
1677048	44734	1061969	0	-8	0
1677048	44133	1065888	0	-14	0
1677048	43370	1069797	0	-20	0
1677048	42445	1073691	0	-27	0
1677048	41335	1077561	0	-34	0
1677048	40041	1081399	0	-41	0
1677048	38565	1085199	0	-48	0
1677048	36909	1088954	0	-55	0
1677048	35075	1092656	0	-62	0
1677048	33065	1096299	0	-69	0
1677048	30882	1099876	0	-77	0
1677048	28507	1103369	0	-84	0
1677048	27092	1106892	0	4	0
1677035	28202	1110614	1	64	0
1676990	30095	1115044	3	58	0
1676889	31745	1119562	4	57	0
1676775	33350	1124091	4	56	0
1676661	34909	1128630	4	55	0
1676547	36422	1133179	4	53	0
1676432	37861	1137747	4	51	0
1676317	39226	1142334	4	49	0
1676201	40516	1146939	4	46	0
1676085	41703	1151569	4	44	0
1675968	42815	1156215	4	41	0
1675851	43823	1160884	4	38	0
1675733	44727	1165575	4	34	0
1675614	45498	1170292	4	30	0
1675495	46135	1175031	4	26	0
1675376	46637	1179791	4	22	0
1675256	47004	1184568	4	18	0
1675136	47235	1189360	4	13	0
1675015	47301	1194166	4	8	0
1674894	47201	1198981	4	3	0
1674773	46935	1203801	4	-3	0
1674652	46474	1208621	4	-9	0
1673578	44704	1213451	0	-2	85
1673652	44404	1218720	1021	0	48
1673726	44226	1223981	1018	0	59
1673879	43946	1229236	1015	-2	67
1674145	43835	1234483	1015	-2	74
1674403	43711	1239727	1016	-3	83
1674649	43603	1244969	1017	-4	84
1674829	43495	1250210	1020	-2	84
1674912	43451	1255450	1023	0	84
1674940	43445	1260669	1023	0	84
1674927	43462	1265867	3	3	84
1674848	43485	1271042	0	0	86
1674805	43507	1276214	3	2	86
1674665	43592	1281376	6	4	86
1674430	43740	1286529	10	6	86
1674114	43875	1291672	10	4	79
1673796	43907	1296793	11	3	66
1673475	43951	1301891	15	0	63
1673088	43895	1306979	16	0	65
1672699	43808	1312061	17	0	67
1672307	43689	1317136	18	0	68
1671883	43552	1322208	19	0	69
1671429	43396	1327278	20	0	70
1670942	43221	1332345	21	0	71
1670424	43027	1337409	22	0	72
1669874	42814	1342469	23	0	74
1669292	42581	1347526	24	-2	75
1668679	42266	1352578	25	-4	76
1668035	41870	1357624	26	-6	78
1667360	41392	1362663	27	-8	80
1666654	40832	1367695	28	-11	82
1665917	40158	1372715	29	-14	84
1665149	39372	1377721	30	-17	85
1664352	38473	1382712	31	-20	86
1663527	37463	1387687	32	-23	87
1662657	36893	1392644	34	18	0
1661756	37630	1397890	34	-10	-68
1660848	37213	1403548	36	-13	-88
1659854	36707	1409189	38	-17	-107
1658771	36073	1414807	39	-22	-124
1657636	35270	1420401	41	-27	-139
1656416	34294	1425960	42	-32	-153
1655147	33144	1431486	44	-38	-165
1653800	31779	1436960	45	-44	-176
1652387	30382	1442395	48	-35	-170
1650940	29740	1447818	46	-22	-125
1649687	29589	1453363	48	-15	-53
1648528	29507	1458826	49	0	-27
1647438	29589	1464386	52	0	-27
1646384	29671	1469784	55	0	-28
1645300	29760	1475320	58	0	-28
1644243	29845	1480713	61	-2	-28
1643156	29863	1486250	64	-4	-28
1642127	29817	1491649	68	-6	-28
1641070	29712	1497190	72	-9	-28
1640031	29565	1502596	76	-8	-30
1638967	29509	1508134	80	-4	-30
1637954	29595	1513571	85	0	-30
1636778	29794	1518971	90	3	-30
1635440	30071	1524326	95	6	-31
1633941	30437	1529629	100	8	-31
1632285	30849	1534878	105	10	-32
1630471	31318	1540066	110	12	-33
1628502	31843	1545188	115	13	-34
1626380	32393	1550242	120	15	-35
1624110	32999	1555219	125	16	-36
1621690	33629	1560118	130	16	-37
1619120	34251	1564938	135	16	-38
1616403	34866	1569675	140	16	-39
1613540	35473	1574324	145	16	-40
1610535	36072	1578881	150	16	-41
1607390	36663	1583340	155	15	-42
1604105	37214	1587701	160	14	-43
1600682	37726	1591960	165	13	-44
1597125	38198	1596112	170	11	-45
1593432	38597	1600156	175	10	-46
1589612	38956	1604084	180	8	-47
1585665	39243	1607895	185	6	-48
1581593	39457	1611584	190	4	-49
1577401	39599	1615146	195	0	-50
1573087	39604	1618580	200	-3	-51
1568660	39503	1621880	205	-6	-51
1564127	39288	1625047	210	-10	-51
1559493	38924	1628074	215	-14	-51
1554765	38412	1630959	220	-18	-51
1549950	37753	1633698	225	-22	-51
1545057	36946	1636287	229	-27	-51
1540110	35958	1638754	234	-31	-51
1535100	34823	1641067	239	-36	-51
1530038	33509	1643224	244	-41	-51
1524934	32016	1645223	249	-46	-51
1519798	30346	1647063	254	-52	-50
1514651	28456	1648748	259	-58	-49
1509467	28561	1650418	254	67	-2
1504848	30585	1652283	256	67	-3
1499953	32718	1654269	258	67	-4
1495039	34844	1656194	260	66	-4
1490087	36922	1658059	262	65	-5
1485104	38964	1659862	264	64	-6
1480092	40968	1661603	266	62	-7
1475202	43366	1663267	268	62	-77
1470497	46272	1664743	265	64	-63
1465838	48957	1666361	266	63	-62
1461066	51646	1668018	267	62	-61
1456263	54277	1669648	268	61	-60
1451429	56850	1671252	269	60	-59
1446564	59366	1672829	270	58	-58
1441653	61793	1674377	271	56	-57
1436698	64133	1675897	272	54	-56
1431699	66385	1677388	273	52	-55
1426658	68547	1678849	274	49	-54
1421562	70590	1680278	275	46	-53
1416413	72512	1681674	276	43	-52
1411214	74313	1683038	277	40	-51
1405966	75992	1684369	278	36	-50
1400663	77517	1685665	279	32	-49
1395306	78887	1686926	280	28	-48
1389901	80100	1688153	281	23	-47
1384443	81125	1689343	282	18	-46
1378937	81959	1690496	283	13	-45
1373389	82601	1691613	284	8	-44
1367805	83050	1692695	285	3	-42
1362192	83293	1693745	286	-3	-41
1356553	83309	1694760	287	-9	-39
1350896	83085	1695744	288	-15	-38
1345229	82633	1696697	289	-22	-36
1339564	81906	1697622	290	-28	-34
1333909	80941	1698521	291	-34	-33
1328272	79749	1699394	292	-41	-31
1322668	78286	1700246	293	-48	-30
1317106	76568	1701077	294	-55	-28
1311601	74585	1701894	295	-62	-27
1306160	72351	1702696	296	-69	-25
1300797	69859	1703489	297	-77	-23
1295536	67084	1704280	298	-84	-22
1290369	64070	1705067	299	-91	-20
1285313	60814	1705857	300	-98	-18
1280378	57320	1706654	301	-105	-16
1275574	53595	1707461	302	-112	-15
1270901	49657	1708280	304	-119	-13
1266372	45502	1709090	305	-126	-11
1261999	41138	1709924	307	-133	-9
1257786	36573	1710761	309	-140	-6
1253748	31807	1711611	311	-146	-4
1249813	27146	1712450	313	-136	21
1245274	24789	1714254	228	-11	67
1240651	23795	1717146	234	-18	70
1235972	22340	1719891	240	-22	71
1231366	21020	1722590	238	-9	65
1226672	19818	1725397	239	-6	70
1222075	18610	1728171	243	-6	67
1217372	17368	1730976	246	-5	67
1212793	16139	1733737	249	-4	67
1208111	14903	1736607	252	-3	60
1203552	13752	1739459	256	0	61
1198861	12582	1742374	260	0	61
1194314	11374	1745231	265	2	61
1189638	10119	1748154	269	3	61
1185104	8854	1751016	274	4	61
1180484	7685	1754027	276	20	61
1176093	7463	1757250	265	69	54
1171740	7883	1760804	271	70	52
1167524	8221	1764283	278	71	49
1163192	8540	1767869	286	73	48
1158968	8818	1771342	295	75	44
1154620	9112	1774909	304	78	42
1150410	9418	1778388	313	83	32
1146135	9832	1782027	323	85	28
