1738026	3628	1087613	512	-6	-79	40934	4	10181
1738024	3359	1083853	512	-8	-79	41020	4	10202
1738022	3026	1080088	512	-11	-79	41104	4	10223
1738020	2605	1076319	512	-14	-79	41189	4	10244
1738031	2154	1072526	513	-12	-70	41278	4	10266
1738036	1744	1068741	511	-12	-60	41369	4	10289
1738034	1339	1064949	512	-14	-46	41458	4	10311
1738033	889	1061151	512	-15	-28	41547	4	10333
1738042	668	1057312	512	0	-20	41638	4	10356
1738040	657	1053487	512	0	-18	41729	4	10378
1738038	637	1049655	512	0	-15	41812	4	10399
1738036	608	1045815	512	0	-11	41895	4	10420
1738034	575	1041968	512	0	-6	41978	4	10440
1738032	552	1038113	512	0	-3	42061	4	10461
1738030	550	1034250	512	0	-3	42143	4	10481
1738028	548	1030380	512	0	-3	42225	4	10502
1738026	546	1026503	512	0	-3	42302	4	10521
1738024	544	1022619	512	0	-3	42379	4	10540
1738022	542	1018728	512	0	-3	42456	4	10559
1738020	540	1014830	512	0	-3	42533	4	10578
1738018	538	1010925	512	0	-3	42610	4	10597
1738016	536	1007013	512	0	-3	42687	4	10617
1738014	534	1003108	512	0	-3	42609	5	10577
1738012	532	999210	512	0	-3	42531	5	10537
1738010	530	995319	512	0	-3	42453	5	10497
1738008	560	991435	512	0	2	42375	5	10457
1738006	558	987558	512	0	2	42297	5	10417
1738004	556	983688	512	0	2	42219	5	10377
1737991	554	979813	511	0	2	42276	5	8571
1737953	552	975933	510	0	2	42314	5	8578
1737879	550	972049	508	0	2	42352	5	8586
1737757	548	968164	506	0	2	42390	5	8594
1737575	546	964276	503	0	2	42428	5	8602
1737322	544	960389	500	0	2	42466	5	8609
1737009	542	956503	498	0	2	42504	5	8617
1736672	540	952616	498	0	2	42542	5	8625
1736335	538	948725	498	0	2	42580	5	8632
1735997	536	944831	498	0	2	42618	5	8640
1735659	534	940933	498	0	2	42656	5	8648
1735321	532	937032	498	0	2	42694	5	8655
1734982	530	933127	498	0	2	42732	5	8663
1734655	528	929217	499	0	2	42770	5	8671
1734352	526	925302	500	0	2	42808	5	8679
1734085	524	921381	502	0	2	42846	5	8686
1733858	968	917543	503	36	0	42884	5	8694
1733677	2183	913822	506	68	0	42922	5	8702
1733578	3770	910223	509	68	0	42944	5	8706
1733557	5363	906622	513	68	-2	42951	5	8708
1733626	6954	903021	518	68	-4	42958	5	8709
1733816	8545	899423	523	68	-6	42965	5	8710
1734116	10136	895831	528	68	-8	42972	5	8712
1734514	11721	892249	532	67	-10	42979	5	8713
1734989	13285	888666	535	66	-10	42986	5	8715
1735520	14833	885080	537	66	-11	42994	5	8716
1736069	16378	881508	537	66	-11	42865	5	8690
1736614	17912	877961	537	66	-11	42736	5	8664
1737142	19429	874453	536	66	-11	42607	5	8638
1737647	20958	870961	535	68	-8	42478	5	8612
1738118	22522	867458	533	68	-7	42349	5	8585
1738546	24088	863944	531	68	-6	42219	5	8559
1738918	25649	860434	528	68	-5	42089	5	8533
1739225	27205	856929	525	68	-4	41959	5	8506
1739455	28746	853430	521	67	-3	41832	5	8481
1739599	30242	849928	516	66	0	41705	5	8455
1739659	31694	846424	514	65	0	41555	5	8429
1739700	33107	842911	514	63	0	41555	5	8399
1739741	34459	839381	514	61	0	41555	5	8374
1739782	35749	835833	514	59	0	41555	5	8348
1739823	36978	832268	514	57	0	41555	5	8324
1739864	38145	828687	514	55	0	41555	5	8299
1739905	39250	825090	514	52	0	41555	5	8276
1739948	40270	821471	514	49	0	41555	5	8253
1739990	41206	817830	514	46	0	41555	5	8230
1740032	42056	814169	514	42	0	41555	5	8208
1740075	42798	810483	514	38	0	41555	5	8186
1740118	43432	806774	514	34	0	41555	5	8165
1740161	43956	803046	514	30	0	41555	5	8145
1740204	44371	799299	514	25	0	41555	5	8281
1740248	44653	795532	514	20	0	41555	5	8418
1740292	44801	791749	514	15	0	41555	5	8554
1740336	44815	787954	514	10	0	41555	5	8691
1740380	44694	784150	514	4	0	41555	5	8829
1740424	44415	780340	514	-2	0	41555	5	8966
1740468	43978	776529	514	-8	0	41555	5	9104
1740512	43383	772722	514	-15	0	41555	5	9243
1740556	42606	768927	514	-22	0	41555	5	9382
1740600	41649	765150	514	-29	0	41555	5	9521
1740648	41277	761362	515	28	0	41555	5	9661
1740692	42437	757756	510	62	0	41457	5	9802
1740719	43939	753946	508	62	0	44757	5	9093
1740748	45592	750243	506	63	7	44521	5	9047
1740781	47139	746497	504	60	2	44279	5	8999
1740842	48608	742756	501	57	9	44030	5	8949
1740910	50138	739066	498	71	8	43782	5	8900
1740990	51817	735452	495	70	10	43528	5	8850
1741074	53459	731851	492	69	10	43256	5	8797
1741188	55054	728267	487	67	10	42976	5	8742
1741285	56578	724686	482	65	10	42693	5	8686
1741364	58071	721109	478	63	14	42402	5	8629
1741470	59510	717548	473	60	18	42098	5	8570
1741459	60886	713967	468	57	22	42098	5	8509
1741332	62198	710370	463	53	26	42098	5	8484
1741084	63426	706754	458	49	30	42098	5	8616
1740714	64568	703124	453	45	34	42098	5	8747
1740221	65625	699486	448	41	38	42098	5	8879
1739603	66596	695844	443	36	42	42098	5	9011
1738858	67458	692200	438	31	45	42098	5	9143
1737985	68204	688558	433	25	48	42098	5	9274
1736983	68812	684919	428	19	51	42098	5	9407
1735854	69281	681292	423	13	54	42098	5	9540
1734599	69611	677686	418	6	57	42098	5	9673
1733218	69775	674106	413	0	60	42098	5	9807
1731716	69799	670562	408	-8	62	42098	5	9941
1730096	69629	667059	404	-16	64	42098	5	10076
1728386	69266	663597	399	-24	66	42098	5	10211
1726571	68708	660196	394	-33	67	42098	5	10347
1724662	67930	656866	389	-42	68	42098	5	10484
1722670	66931	653618	384	-51	69	42098	5	10621
1720605	65714	650462	379	-60	69	42098	5	10759
1718482	64277	647405	374	-69	69	42098	5	10899
1716313	62622	644456	369	-78	69	42098	5	11038
1714111	60754	641621	364	-87	68	42098	5	10942
1711893	58673	638907	359	-96	67	42098	5	11084
1709672	56384	636318	353	-105	66	42098	5	10990
1707447	53893	633870	347	-114	64	42098	5	11135
1705238	51202	631567	341	-122	62	42098	5	11043
1703051	48338	629401	335	-130	60	42098	5	10953
1700897	45306	627372	328	-138	57	42098	5	11101
1698783	42111	625490	321	-146	53	42098	5	11012
1696729	38754	623752	313	-154	48	42098	5	10925
1694746	35243	622164	305	-161	43	42098	5	11075
1692829	31599	620712	296	-168	37	42098	5	10989
1690165	29509	619092	298	-10	12	42086	5	11141
1686189	30093	617262	272	0	23	48515	5	9836
1681710	30272	616961	260	11	39	49022	5	9844
1677276	30655	616864	261	9	47	48555	5	9847
1672833	30936	616725	261	13	58	48585	5	9850
1668396	31333	616624	262	15	75	48615	5	9856
1663959	31730	616459	266	13	83	48645	5	9862
1659519	32034	616171	267	12	86	48675	5	9868
1655074	32286	615868	267	10	90	48705	5	9874
1650615	32618	615688	265	9	64	48736	5	9880
1646156	32859	615502	260	10	49	48768	5	9887
1641690	33093	615430	257	10	38	48800	5	9893
1637219	33297	615413	256	8	30	48832	5	9900
1632742	33429	615424	255	6	22	48864	5	9906
1628261	33488	615462	254	4	13	48897	5	9913
1623776	33476	615527	253	0	4	48923	5	9920
1619290	33338	615607	253	-3	-4	48923	5	10053
1614805	33098	615687	253	-6	-13	48923	5	10186
1610322	32757	615767	253	-9	-22	48923	5	10320
1605843	32316	615847	253	-13	-30	48923	5	10454
1601371	31747	615927	253	-16	-38	48923	5	10588
1596907	31078	616007	253	-20	-46	48923	5	10721
1592455	30282	616086	253	-24	-54	48923	5	10855
1587582	29826	616355	234	-8	-51	53293	5	10861
1582745	29940	617003	233	-6	9	53118	5	10811
1577927	29729	617714	231	-6	10	53146	5	10775
1573114	29569	618487	228	0	11	53173	5	10780
1568307	29551	619319	228	0	8	53200	5	10785
1563498	29509	620150	228	0	6	53224	5	10790
1558683	29482	620967	229	-3	9	53248	5	10795
1553855	29381	621755	230	-3	3	53269	5	10799
1549027	29347	622513	231	0	0	53292	5	10804
1544193	29347	623243	233	0	0	53315	5	10809
1539347	29425	623875	238	6	-13	53336	5	10813
1534484	29665	624357	239	7	-27	53357	5	10817
1529619	29898	624833	239	7	-38	53376	5	10821
1524752	30122	625309	239	6	-50	53394	5	10825
1519881	30329	625763	241	6	-68	53412	5	10828
1515003	30500	626170	242	5	-81	53431	5	10832
1510120	30706	626541	244	5	-91	53450	5	10836
1505229	30864	626848	248	6	-97	53469	5	10840
1500331	31050	627059	250	6	-102	53488	5	10844
1495430	31208	627207	251	5	-103	53507	5	10848
1490525	31309	627342	252	3	-104	53526	5	10852
1485619	31341	627460	252	0	-105	53526	5	10825
1480712	31266	627578	252	-2	-106	53526	5	10955
1475805	31112	627696	252	-4	-107	53526	5	11085
1470899	30879	627814	252	-6	-108	53526	5	10978
1465995	30568	627932	252	-8	-109	53526	5	11109
1461025	30175	628021	253	-11	-110	54270	5	11002
1456057	29889	628055	254	-8	-76	53751	5	10897
1451130	29620	628096	255	-4	-52	53777	5	10902
1446187	29521	628099	257	0	-32	53802	5	10908
1441239	29514	628044	258	0	-32	53825	5	10912
1436302	29495	627950	260	0	-29	53846	5	10916
1431365	29467	627795	262	0	-25	53867	5	10921
1426428	29430	627580	264	0	-20	53888	5	10925
1421478	29496	627326	264	0	-21	53909	5	10929
1416539	29485	627081	264	0	-20	53930	5	10933
1411598	29465	626836	264	0	-17	53951	5	10938
1406655	29436	626591	264	0	-13	53972	5	10942
1401710	29397	626330	266	0	-7	53993	5	10946
1396753	29380	626006	267	0	-4	54014	5	10950
1391810	29369	625653	268	0	-3	54035	5	10955
1386867	29349	625270	269	0	0	54056	5	10959
1381926	29349	624842	272	0	0	54077	5	10963
1376993	29338	624324	274	0	0	54098	5	10968
1372065	29309	623745	277	0	0	54119	5	10972
1367145	29262	623106	277	0	0	54119	5	11102
1362225	29197	622467	277	-2	0	54119	5	10994
1357304	29052	621827	277	-4	0	54119	5	11124
1352384	28828	621187	277	-6	0	54119	5	11017
1347466	28525	620548	277	-8	0	54119	5	10910
1342550	28143	619909	277	-11	0	54119	5	11042
1337640	27652	619270	277	-14	0	54119	5	10935
1332737	27052	618632	277	-17	0	54119	5	11067
1327842	26343	617996	277	-20	0	54119	5	10962
1322957	25525	617361	277	-23	0	54119	5	11095
1318084	24599	616727	277	-27	0	54119	5	10991
1313230	23535	616096	277	-31	0	54119	5	11125
1308397	22333	615468	277	-35	0	54119	5	11021
1303588	20993	614843	277	-39	0	54119	5	10919
1298807	19517	614221	277	-44	0	54119	5	11055
1294064	17876	613604	277	-49	0	54119	5	10953
1289363	16071	612993	277	-54	0	54119	5	11091
1284709	14103	612388	277	-60	0	54119	5	10991
1280117	11945	611791	277	-66	0	54119	5	11130
1275593	9600	611203	277	-71	0	54119	5	11032
1271131	7098	610623	277	-77	0	54119	5	10934
1266749	4414	610053	277	-83	0	54119	5	11076
1262358	1770	609480	277	-69	0	54119	5	10980
1257569	931	608873	276	-6	0	54087	5	11123
1252618	873	608290	273	-6	0	54328	5	11020
1247713	671	607804	271	-6	0	53772	5	10908
1243160	1974	607330	274	77	-6	53764	5	10906
1238911	4424	606874	271	84	-7	53754	5	10905
1234682	6922	606508	268	86	-10	53718	5	10898
1230683	9720	606220	267	118	-4	53682	5	10890
1227109	13088	606003	264	125	-10	53644	5	10883
1223583	16505	605854	260	124	-5	53604	5	10875
1220750	20329	605791	257	190	0	53562	5	10867
1219250	24986	605811	245	212	11	53520	5	10859
1217943	29705	605940	231	211	25	53476	5	10850
1217368	34421	606197	866	235	-607	53430	5	10841
1218375	39177	606597	834	215	-576	53382	5	10832
1219551	43889	607119	839	208	-581	53334	5	10822
1221403	48219	607783	813	152	-550	53284	5	10813
1224573	51807	608625	812	129	-546	53232	5	10802
1227892	55239	609583	817	128	-548	53178	5	10792
1231534	58063	610681	817	72	-539	53124	5	10781
1235904	59656	612007	820	42	-522	53068	5	10770
1240366	60941	613418	821	46	-530	53008	5	10759
1244824	61716	614864	826	11	-515	52950	5	10747
1249278	61042	616491	831	-33	-506	52890	5	10736
1253682	59904	618144	833	-38	-497	52849	5	10727
1258017	58637	619811	837	-45	-481	52831	5	10723
1261582	56153	621661	865	-108	-452	52811	5	10720
1264726	53024	623588	868	-111	-444	52792	5	10717
1267877	49894	625506	869	-110	-443	52801	5	10718
1270113	46300	627553	951	-157	-349	52811	5	10720
1271296	42154	629753	953	-157	-336	52819	5	10722
1272446	37993	631947	954	-156	-344	52838	5	10727
1273165	33869	634207	1021	-156	-259	52855	5	10731
1272482	29800	636691	50	-146	-199	52868	5	10734
1271448	25785	639205	53	-144	-193	52887	5	10737
1270405	21773	641721	52	-143	-194	52907	5	10740
1268826	18131	644331	85	-118	-60	52931	5	10744
1266564	14843	647104	75	-125	-49	52958	5	10749
1264587	11335	649868	74	-126	-49	52977	5	10752
1262635	7789	652625	72	-127	-49	52977	5	10890
1260727	4204	655386	71	-128	-49	52977	5	11038
1258213	2131	658200	121	16	-38	52977	5	10949
1254413	3408	661086	127	41	-48	53627	5	10965
1250685	4542	663952	126	41	-48	52771	5	10875
1247454	5804	667223	125	38	-44	52039	5	10699
1244274	7058	670422	129	48	-40	51126	5	10529
1241119	8408	673505	130	46	-44	50342	5	10368
1237984	9701	676526	132	49	-48	49571	5	10209
1234867	11015	679452	134	48	-48	48813	5	10053
1231755	12283	682301	136	47	-49	48067	5	9899
1228652	13506	685073	138	46	-49	47333	5	9748
1225566	14689	687779	139	46	-49	46610	5	9599
1222520	15858	690434	139	46	-49	45899	5	9453
1219521	17009	693049	139	46	-49	45198	5	9308
1216568	18143	695624	139	46	-49	44503	5	9165
1213668	19262	698167	138	46	-49	43820	5	9025
1210827	20377	700682	137	48	-51	43150	5	8887
